,Dual_Value
cons[火电机组出力之和约束_0_45],-5810.349999999999
cons[火电机组分段中标量约束_0_46_0],-250.61399999999958
cons[火电机组分段中标量约束_0_46_1],-222.76800000000003
cons[火电机组分段中标量约束_0_46_2],-194.92199999999957
cons[火电机组分段中标量约束_0_46_3],-167.0759999999991
cons[火电机组分段中标量约束_0_46_4],-139.22999999999956
cons[火电机组分段中标量约束_0_46_5],-111.3839999999991
cons[火电机组分段中标量约束_0_46_6],-83.53799999999956
cons[火电机组分段中标量约束_0_46_7],-55.69200000000001
cons[火电机组分段中标量约束_0_46_8],-27.84599999999955
cons[火电机组分段中标量约束_0_46_9],0.0
cons[火电机组出力之和约束_0_46],-5810.349999999999
cons[火电机组分段中标量约束_0_47_0],-250.61399999999958
cons[火电机组分段中标量约束_0_47_1],-222.76800000000003
cons[火电机组分段中标量约束_0_47_2],-194.92199999999957
cons[火电机组分段中标量约束_0_47_3],-167.0759999999991
cons[火电机组分段中标量约束_0_47_4],-139.22999999999956
cons[火电机组分段中标量约束_0_47_5],-111.3839999999991
cons[火电机组分段中标量约束_0_47_6],-83.53799999999956
cons[火电机组分段中标量约束_0_47_7],-55.69200000000001
cons[火电机组分段中标量约束_0_47_8],-27.84599999999955
cons[火电机组分段中标量约束_0_47_9],0.0
cons[火电机组出力之和约束_0_47],-5810.349999999999
cons[火电机组分段中标量约束_0_48_0],-250.61399999999958
cons[火电机组分段中标量约束_0_48_1],-222.76800000000003
cons[火电机组分段中标量约束_0_48_2],-194.92199999999957
cons[火电机组分段中标量约束_0_48_3],-167.0759999999991
cons[火电机组分段中标量约束_0_48_4],-139.22999999999956
cons[火电机组分段中标量约束_0_48_5],-111.3839999999991
cons[火电机组分段中标量约束_0_48_6],-83.53799999999956
cons[火电机组分段中标量约束_0_48_7],-55.69200000000001
cons[火电机组分段中标量约束_0_48_8],-27.84599999999955
cons[火电机组分段中标量约束_0_48_9],0.0
cons[火电机组出力之和约束_0_48],-5810.349999999999
cons[火电机组分段中标量约束_0_49_0],-227.56375000000025
cons[火电机组分段中标量约束_0_49_1],-199.7177500000007
cons[火电机组分段中标量约束_0_49_2],-171.87175000000025
cons[火电机组分段中标量约束_0_49_3],-144.0257499999998
cons[火电机组分段中标量约束_0_49_4],-116.17975000000024
cons[火电机组分段中标量约束_0_49_5],-88.33374999999978
cons[火电机组分段中标量约束_0_49_6],-60.48775000000023
cons[火电机组分段中标量约束_0_49_7],-32.641750000000684
cons[火电机组分段中标量约束_0_49_8],-4.7957500000002256
cons[火电机组分段中标量约束_0_49_9],0.0
cons[火电机组出力之和约束_0_49],-5787.29975
cons[火电机组分段中标量约束_0_50_0],-194.92199999999957
cons[火电机组分段中标量约束_0_50_1],-167.07600000000002
cons[火电机组分段中标量约束_0_50_2],-139.22999999999956
cons[火电机组分段中标量约束_0_50_3],-111.3839999999991
cons[火电机组分段中标量约束_0_50_4],-83.53799999999956
cons[火电机组分段中标量约束_0_50_5],-55.6919999999991
cons[火电机组分段中标量约束_0_50_6],-27.84599999999955
cons[火电机组分段中标量约束_0_50_7],0.0
cons[火电机组分段中标量约束_0_50_8],0.0
cons[火电机组分段中标量约束_0_50_9],0.0
cons[火电机组出力之和约束_0_50],-5754.657999999999
cons[火电机组分段中标量约束_0_51_0],-194.92199999999957
cons[火电机组分段中标量约束_0_51_1],-167.07600000000002
cons[火电机组分段中标量约束_0_51_2],-139.22999999999956
cons[火电机组分段中标量约束_0_51_3],-111.3839999999991
cons[火电机组分段中标量约束_0_51_4],-83.53799999999956
cons[火电机组分段中标量约束_0_51_5],-55.6919999999991
cons[火电机组分段中标量约束_0_51_6],-27.84599999999955
cons[火电机组分段中标量约束_0_51_7],0.0
cons[火电机组分段中标量约束_0_51_8],0.0
cons[火电机组分段中标量约束_0_51_9],0.0
cons[火电机组出力之和约束_0_51],-5754.657999999999
cons[火电机组分段中标量约束_0_52_0],-194.92199999999957
cons[火电机组分段中标量约束_0_52_1],-167.07600000000002
cons[火电机组分段中标量约束_0_52_2],-139.22999999999956
cons[火电机组分段中标量约束_0_52_3],-111.3839999999991
cons[火电机组分段中标量约束_0_52_4],-83.53799999999956
cons[火电机组分段中标量约束_0_52_5],-55.6919999999991
cons[火电机组分段中标量约束_0_52_6],-27.84599999999955
cons[火电机组分段中标量约束_0_52_7],0.0
cons[火电机组分段中标量约束_0_52_8],0.0
cons[火电机组分段中标量约束_0_52_9],0.0
cons[火电机组出力之和约束_0_52],-5754.657999999999
cons[火电机组分段中标量约束_0_53_0],-194.92199999999957
cons[火电机组分段中标量约束_0_53_1],-167.07600000000002
cons[火电机组分段中标量约束_0_53_2],-139.22999999999956
cons[火电机组分段中标量约束_0_53_3],-111.3839999999991
cons[火电机组分段中标量约束_0_53_4],-83.53799999999956
cons[火电机组分段中标量约束_0_53_5],-55.6919999999991
cons[火电机组分段中标量约束_0_53_6],-27.84599999999955
cons[火电机组分段中标量约束_0_53_7],0.0
cons[火电机组分段中标量约束_0_53_8],0.0
cons[火电机组分段中标量约束_0_53_9],0.0
cons[火电机组出力之和约束_0_53],-5754.657999999999
cons[火电机组分段中标量约束_0_54_0],-194.92199999999957
cons[火电机组分段中标量约束_0_54_1],-167.07600000000002
cons[火电机组分段中标量约束_0_54_2],-139.22999999999956
cons[火电机组分段中标量约束_0_54_3],-111.3839999999991
cons[火电机组分段中标量约束_0_54_4],-83.53799999999956
cons[火电机组分段中标量约束_0_54_5],-55.6919999999991
cons[火电机组分段中标量约束_0_54_6],-27.84599999999955
cons[火电机组分段中标量约束_0_54_7],0.0
cons[火电机组分段中标量约束_0_54_8],0.0
cons[火电机组分段中标量约束_0_54_9],0.0
cons[火电机组出力之和约束_0_54],-5754.657999999999
cons[火电机组分段中标量约束_0_55_0],-222.76800000000003
cons[火电机组分段中标量约束_0_55_1],-194.92200000000048
cons[火电机组分段中标量约束_0_55_2],-167.07600000000002
cons[火电机组分段中标量约束_0_55_3],-139.22999999999956
cons[火电机组分段中标量约束_0_55_4],-111.38400000000001
cons[火电机组分段中标量约束_0_55_5],-83.53799999999956
cons[火电机组分段中标量约束_0_55_6],-55.69200000000001
cons[火电机组分段中标量约束_0_55_7],-27.84600000000046
cons[火电机组分段中标量约束_0_55_8],0.0
cons[火电机组分段中标量约束_0_55_9],0.0
cons[火电机组出力之和约束_0_55],-5782.504
cons[火电机组分段中标量约束_0_56_0],-227.56375000000025
cons[火电机组分段中标量约束_0_56_1],-199.7177500000007
cons[火电机组分段中标量约束_0_56_2],-171.87175000000025
cons[火电机组分段中标量约束_0_56_3],-144.0257499999998
cons[火电机组分段中标量约束_0_56_4],-116.17975000000024
cons[火电机组分段中标量约束_0_56_5],-88.33374999999978
cons[火电机组分段中标量约束_0_56_6],-60.48775000000023
cons[火电机组分段中标量约束_0_56_7],-32.641750000000684
cons[火电机组分段中标量约束_0_56_8],-4.7957500000002256
cons[火电机组分段中标量约束_0_56_9],0.0
cons[火电机组出力之和约束_0_56],-5787.29975
cons[火电机组分段中标量约束_0_57_0],-250.61399999999958
cons[火电机组分段中标量约束_0_57_1],-222.76800000000003
cons[火电机组分段中标量约束_0_57_2],-194.92199999999957
cons[火电机组分段中标量约束_0_57_3],-167.0759999999991
cons[火电机组分段中标量约束_0_57_4],-139.22999999999956
cons[火电机组分段中标量约束_0_57_5],-111.3839999999991
cons[火电机组分段中标量约束_0_57_6],-83.53799999999956
cons[火电机组分段中标量约束_0_57_7],-55.69200000000001
cons[火电机组分段中标量约束_0_57_8],-27.84599999999955
cons[火电机组分段中标量约束_0_57_9],0.0
cons[火电机组出力之和约束_0_57],-5810.349999999999
cons[火电机组分段中标量约束_0_58_0],-250.61399999999958
cons[火电机组分段中标量约束_0_58_1],-222.76800000000003
cons[火电机组分段中标量约束_0_58_2],-194.92199999999957
cons[火电机组分段中标量约束_0_58_3],-167.0759999999991
cons[火电机组分段中标量约束_0_58_4],-139.22999999999956
cons[火电机组分段中标量约束_0_58_5],-111.3839999999991
cons[火电机组分段中标量约束_0_58_6],-83.53799999999956
cons[火电机组分段中标量约束_0_58_7],-55.69200000000001
cons[火电机组分段中标量约束_0_58_8],-27.84599999999955
cons[火电机组分段中标量约束_0_58_9],0.0
cons[火电机组出力之和约束_0_58],-5810.349999999999
cons[火电机组分段中标量约束_0_59_0],-269.0050000000001
cons[火电机组分段中标量约束_0_59_1],-241.15900000000056
cons[火电机组分段中标量约束_0_59_2],-213.3130000000001
cons[火电机组分段中标量约束_0_59_3],-185.46699999999964
cons[火电机组分段中标量约束_0_59_4],-157.6210000000001
cons[火电机组分段中标量约束_0_59_5],-129.77499999999964
cons[火电机组分段中标量约束_0_59_6],-101.92900000000009
cons[火电机组分段中标量约束_0_59_7],-74.08300000000054
cons[火电机组分段中标量约束_0_59_8],-46.23700000000008
cons[火电机组分段中标量约束_0_59_9],-18.39100000000053
cons[火电机组出力之和约束_0_59],-5828.741
cons[火电机组分段中标量约束_0_60_0],-269.0050000000001
cons[火电机组分段中标量约束_0_60_1],-241.15900000000056
cons[火电机组分段中标量约束_0_60_2],-213.3130000000001
cons[火电机组分段中标量约束_0_60_3],-185.46699999999964
cons[火电机组分段中标量约束_0_60_4],-157.6210000000001
cons[火电机组分段中标量约束_0_60_5],-129.77499999999964
cons[火电机组分段中标量约束_0_60_6],-101.92900000000009
cons[火电机组分段中标量约束_0_60_7],-74.08300000000054
cons[火电机组分段中标量约束_0_60_8],-46.23700000000008
cons[火电机组分段中标量约束_0_60_9],-18.39100000000053
cons[火电机组出力之和约束_0_60],-5828.741
cons[火电机组分段中标量约束_0_61_0],-250.61399999999958
cons[火电机组分段中标量约束_0_61_1],-222.76800000000003
cons[火电机组分段中标量约束_0_61_2],-194.92199999999957
cons[火电机组分段中标量约束_0_61_3],-167.0759999999991
cons[火电机组分段中标量约束_0_61_4],-139.22999999999956
cons[火电机组分段中标量约束_0_61_5],-111.3839999999991
cons[火电机组分段中标量约束_0_61_6],-83.53799999999956
cons[火电机组分段中标量约束_0_61_7],-55.69200000000001
cons[火电机组分段中标量约束_0_61_8],-27.84599999999955
cons[火电机组分段中标量约束_0_61_9],0.0
cons[火电机组出力之和约束_0_61],-5810.349999999999
cons[火电机组分段中标量约束_0_62_0],-250.61399999999958
cons[火电机组分段中标量约束_0_62_1],-222.76800000000003
cons[火电机组分段中标量约束_0_62_2],-194.92199999999957
cons[火电机组分段中标量约束_0_62_3],-167.0759999999991
cons[火电机组分段中标量约束_0_62_4],-139.22999999999956
cons[火电机组分段中标量约束_0_62_5],-111.3839999999991
cons[火电机组分段中标量约束_0_62_6],-83.53799999999956
cons[火电机组分段中标量约束_0_62_7],-55.69200000000001
cons[火电机组分段中标量约束_0_62_8],-27.84599999999955
cons[火电机组分段中标量约束_0_62_9],0.0
cons[火电机组出力之和约束_0_62],-5810.349999999999
cons[火电机组分段中标量约束_0_63_0],-250.61399999999958
cons[火电机组分段中标量约束_0_63_1],-222.76800000000003
cons[火电机组分段中标量约束_0_63_2],-194.92199999999957
cons[火电机组分段中标量约束_0_63_3],-167.0759999999991
cons[火电机组分段中标量约束_0_63_4],-139.22999999999956
cons[火电机组分段中标量约束_0_63_5],-111.3839999999991
cons[火电机组分段中标量约束_0_63_6],-83.53799999999956
cons[火电机组分段中标量约束_0_63_7],-55.69200000000001
cons[火电机组分段中标量约束_0_63_8],-27.84599999999955
cons[火电机组分段中标量约束_0_63_9],0.0
cons[火电机组出力之和约束_0_63],-5810.349999999999
cons[火电机组分段中标量约束_0_64_0],-250.61399999999958
cons[火电机组分段中标量约束_0_64_1],-222.76800000000003
cons[火电机组分段中标量约束_0_64_2],-194.92199999999957
cons[火电机组分段中标量约束_0_64_3],-167.0759999999991
cons[火电机组分段中标量约束_0_64_4],-139.22999999999956
cons[火电机组分段中标量约束_0_64_5],-111.3839999999991
cons[火电机组分段中标量约束_0_64_6],-83.53799999999956
cons[火电机组分段中标量约束_0_64_7],-55.69200000000001
cons[火电机组分段中标量约束_0_64_8],-27.84599999999955
cons[火电机组分段中标量约束_0_64_9],0.0
cons[火电机组出力之和约束_0_64],-5810.349999999999
cons[火电机组分段中标量约束_0_65_0],-250.61399999999958
cons[火电机组分段中标量约束_0_65_1],-222.76800000000003
cons[火电机组分段中标量约束_0_65_2],-194.92199999999957
cons[火电机组分段中标量约束_0_65_3],-167.0759999999991
cons[火电机组分段中标量约束_0_65_4],-139.22999999999956
cons[火电机组分段中标量约束_0_65_5],-111.3839999999991
cons[火电机组分段中标量约束_0_65_6],-83.53799999999956
cons[火电机组分段中标量约束_0_65_7],-55.69200000000001
cons[火电机组分段中标量约束_0_65_8],-27.84599999999955
cons[火电机组分段中标量约束_0_65_9],0.0
cons[火电机组出力之和约束_0_65],-5810.349999999999
cons[火电机组分段中标量约束_0_66_0],-250.61399999999958
cons[火电机组分段中标量约束_0_66_1],-222.76800000000003
cons[火电机组分段中标量约束_0_66_2],-194.92199999999957
cons[火电机组分段中标量约束_0_66_3],-167.0759999999991
cons[火电机组分段中标量约束_0_66_4],-139.22999999999956
cons[火电机组分段中标量约束_0_66_5],-111.3839999999991
cons[火电机组分段中标量约束_0_66_6],-83.53799999999956
cons[火电机组分段中标量约束_0_66_7],-55.69200000000001
cons[火电机组分段中标量约束_0_66_8],-27.84599999999955
cons[火电机组分段中标量约束_0_66_9],0.0
cons[火电机组出力之和约束_0_66],-5810.349999999999
cons[火电机组分段中标量约束_0_67_0],-437.34600000000046
cons[火电机组分段中标量约束_0_67_1],-409.5000000000009
cons[火电机组分段中标量约束_0_67_2],-381.65400000000045
cons[火电机组分段中标量约束_0_67_3],-353.808
cons[火电机组分段中标量约束_0_67_4],-325.96200000000044
